project	det_plate
PBIOA	PBIOA005_XC.R10_24H_X2_B21
PBIOA	PBIOA022_A375_24H_X1_B21
PBIOA	PBIOA022_MCF7_24H_X3.A2_B20
PBIOA	PBIOA021_A549_24H_X1_B21
PBIOA	PBIOA022_HCC515_24H_X3_B21
PBIOA	PBIOA007_XC.L10_24H_X6_B22
PBIOA	PBIOA021_HT29_24H_X1_B21
PBIOA	PBIOA008_XC.R10_24H_X1_B21
PBIOA	PBIOA020_HEPG2_24H_X3_B21
PBIOA	PBIOA009_XC.R10_24H_X1_B21
PBIOA	PBIOA001_XC.TD20_24H_X2_B20
PBIOA	PBIOA008_XC.L10_24H_X1_B21
PBIOA	PBIOA013_MCF7_24H_X3_B21
PBIOA	PBIOA021_A549_24H_X3_B21
PBIOA	PBIOA013_PC3_24H_X3_B21
PBIOA	PBIOA019_HEPG2_24H_X3_B21
PBIOA	PBIOA013_HEPG2_24H_X3_B21
PBIOA	PBIOA019_MCF7_24H_X3_B21
PBIOA	PBIOA016_A375_24H_X1_B21
PBIOA	PBIOA021_HA1E_24H_X2_B21
PBIOA	PBIOA018_HEPG2_24H_X3_B21
PBIOA	PBIOA015_HCC515_24H_X2_B21
PBIOA	PBIOA015_MCF7_24H_X2_B20
PBIOA	PBIOA005_XC.L10_24H_X3_B21
PBIOA	PBIOA002_XC.TD20_24H_X2_B20
PBIOA	PBIOA016_PC3_24H_X3_B21
PBIOA	PBIOA011_XC.R10_24H_X1_B21
PBIOA	PBIOA015_A549_24H_X1_B21
PBIOA	PBIOA018_A549_24H_X3_B21
PBIOA	PBIOA018_HT29_24H_X1_B20
PBIOA	PBIOA001_XC.TD5A_24H_X1_B20
PBIOA	PBIOA020_A549_24H_X3_B21
PBIOA	PBIOA022_PC3_24H_X3_B21
PBIOA	PBIOA001_XC.TD20_24H_X4_B20
PBIOA	PBIOA018_HCC515_24H_X1_B21
PBIOA	PBIOA019_HT29_24H_X1_B21
PBIOA	PBIOA005_XC.R10_24H_X3_B21
PBIOA	PBIOA019_PC3_24H_X3_B21
PBIOA	PBIOA011_XC.R10_24H_X3_B21
PBIOA	PBIOA022_HA1E_24H_X3_B21
PBIOA	PBIOA022_HT29_24H_X3_B21
PBIOA	PBIOA021_HA1E_24H_X1_B21
PBIOA	PBIOA016_A375_24H_X3_B21
PBIOA	PBIOA019_A375_24H_X2_B21
PBIOA	PBIOA013_HCC515_24H_X2_B21
PBIOA	PBIOA010_XC.R10_24H_X3_B21
PBIOA	PBIOA012_XC.R10_24H_X3_B21
PBIOA	PBIOA022_HEPG2_24H_X2_B21
PBIOA	PBIOA017_A375_24H_X2_B21
PBIOA	PBIOA013_HT29_24H_X2_B21
PBIOA	PBIOA019_HA1E_24H_X3_B21
PBIOA	PBIOA016_HT29_24H_X2_B21
PBIOA	PBIOA017_HA1E_24H_X1_B21
PBIOA	PBIOA004_XC.R10_24H_X3_B21
PBIOA	PBIOA002_XC.TD5A_24H_X2_B20
PBIOA	PBIOA013_HT29_24H_X3_B21
PBIOA	PBIOA014_HCC515_24H_X1_B21
PBIOA	PBIOA020_A375_24H_X1_B21
PBIOA	PBIOA015_HEPG2_24H_X3_B21
PBIOA	PBIOA021_HCC515_24H_X1_B21
PBIOA	PBIOA012_XC.L10_24H_X3_B21
PBIOA	PBIOA017_MCF7_24H_X1_B21
PBIOA	PBIOA022_MCF7_24H_X2_B21
PBIOA	PBIOA006_XC.L10_24H_X2_B21
PBIOA	PBIOA013_MCF7_24H_X1_B21
PBIOA	PBIOA013_A375_24H_X3_B21
PBIOA	PBIOA017_HEPG2_24H_X1_B21
PBIOA	PBIOA019_HT29_24H_X3_B21
PBIOA	PBIOA009_XC.R10_24H_X2_B21
PBIOA	PBIOA002_XC.TD20_24H_X3_B20
PBIOA	PBIOA013_MCF7_24H_X2_B21
PBIOA	PBIOA009_XC.R10_24H_X3_B21
PBIOA	PBIOA004_XC.L10_24H_X1_B21
PBIOA	PBIOA019_HA1E_24H_X2_B21
PBIOA	PBIOA020_HT29_24H_X1.A2_B20
PBIOA	PBIOA018_HA1E_24H_X3_B21
PBIOA	PBIOA018_A549_24H_X1_B21
PBIOA	PBIOA018_A375_24H_X2_B21
PBIOA	PBIOA010_XC.R10_24H_X1_B21
PBIOA	PBIOA015_A375_24H_X1.A2_B21
PBIOA	PBIOA016_A549_24H_X1_B21
PBIOA	PBIOA020_PC3_24H_X3_B21
PBIOA	PBIOA003_XC.L10_24H_X3_B21
PBIOA	PBIOA017_MCF7_24H_X2_B21
PBIOA	PBIOA017_HCC515_24H_X1_B21
PBIOA	PBIOA021_HCC515_24H_X2_B21
PBIOA	PBIOA018_PC3_24H_X2_B21
PBIOA	PBIOA015_HEPG2_24H_X1_B21
PBIOA	PBIOA015_MCF7_24H_X3_B21
PBIOA	PBIOA015_PC3_24H_X3_B21
PBIOA	PBIOA019_PC3_24H_X1_B21
PBIOA	PBIOA012_XC.L10_24H_X2_B21
PBIOA	PBIOA019_HCC515_24H_X2_B21
PBIOA	PBIOA022_HCC515_24H_X1_B21
PBIOA	PBIOA014_MCF7_24H_X2_B21
PBIOA	PBIOA003_XC.R10_24H_X2_B21
PBIOA	PBIOA020_A549_24H_X1_B21
PBIOA	PBIOA014_MCF7_24H_X1_B21
PBIOA	PBIOA022_HT29_24H_X1_B21
PBIOA	PBIOA010_XC.L10_24H_X1_B21
PBIOA	PBIOA020_MCF7_24H_X1_B21
PBIOA	PBIOA022_A375_24H_X2_B21
PBIOA	PBIOA018_HT29_24H_X2_B21
PBIOA	PBIOA006_XC.L10_24H_X3_B21
PBIOA	PBIOA018_HEPG2_24H_X2_B21
PBIOA	PBIOA016_PC3_24H_X2_B21
PBIOA	PBIOA013_A375_24H_X2_B21
PBIOA	PBIOA014_A549_24H_X3_B21
PBIOA	PBIOA014_HCC515_24H_X2_B21
PBIOA	PBIOA014_PC3_24H_X1_B21
PBIOA	PBIOA021_HCC515_24H_X3_B21
PBIOA	PBIOA007_XC.R10_24H_X1_B21
PBIOA	PBIOA014_HT29_24H_X3_B21
PBIOA	PBIOA013_A549_24H_X2_B21
PBIOA	PBIOA021_A375_24H_X1_B21
PBIOA	PBIOA003_XC.R10_24H_X1_B21
PBIOA	PBIOA006_XC.R10_24H_X2_B21
PBIOA	PBIOA021_A549_24H_X1.A2_B21
PBIOA	PBIOA019_A549_24H_X3_B21
PBIOA	PBIOA006_XC.R10_24H_X1_B21
PBIOA	PBIOA019_A549_24H_X1_B21
PBIOA	PBIOA016_HT29_24H_X3_B21
PBIOA	PBIOA001_XC.TD5A_24H_X2_B20
PBIOA	PBIOA018_MCF7_24H_X1_B21
PBIOA	PBIOA007_XC.R10_24H_X2_B21
PBIOA	PBIOA020_HT29_24H_X2_B21
PBIOA	PBIOA022_A375_24H_X3_B21
PBIOA	PBIOA010_XC.L10_24H_X2_B21
PBIOA	PBIOA017_A549_24H_X1_B21
PBIOA	PBIOA010_XC.L10_24H_X2.A2_B20
PBIOA	PBIOA017_PC3_24H_X3_B21
PBIOA	PBIOA016_MCF7_24H_X2_B21
PBIOA	PBIOA001_XC.TD20_24H_X3_B20
PBIOA	PBIOA013_A549_24H_X1_B21
PBIOA	PBIOA020_A549_24H_X2_B21
PBIOA	PBIOA002_XC.TD5A_24H_X3_B20
PBIOA	PBIOA017_A549_24H_X2_B21
PBIOA	PBIOA022_A549_24H_X3_B21
PBIOA	PBIOA013_HCC515_24H_X1_B21
PBIOA	PBIOA020_MCF7_24H_X3_B21
PBIOA	PBIOA002_XC.TD20_24H_X1_B20
PBIOA	PBIOA019_HT29_24H_X2_B21
PBIOA	PBIOA021_A549_24H_X1.A3_B20
PBIOA	PBIOA016_A549_24H_X2_B21
PBIOA	PBIOA019_A549_24H_X2_B21
PBIOA	PBIOA011_XC.R10_24H_X1.A2_B20
PBIOA	PBIOA018_MCF7_24H_X2_B21
PBIOA	PBIOA015_HA1E_24H_X1_B21
PBIOA	PBIOA014_HA1E_24H_X2_B21
PBIOA	PBIOA015_PC3_24H_X1.A2_B21
PBIOA	PBIOA013_HA1E_24H_X3_B21
PBIOA	PBIOA013_HA1E_24H_X1_B21
PBIOA	PBIOA017_HA1E_24H_X3_B21
PBIOA	PBIOA018_A375_24H_X1_B21
PBIOA	temp_save
PBIOA	temp_save
PBIOA	PBIOA017_HEPG2_24H_X2_B21
PBIOA	PBIOA015_HCC515_24H_X3_B21
PBIOA	PBIOA013_HCC515_24H_X3_B21
PBIOA	PBIOA019_HCC515_24H_X3_B21
PBIOA	PBIOA016_PC3_24H_X1_B21
PBIOA	PBIOA022_MCF7_24H_X1_B21
PBIOA	PBIOA005_XC.L10_24H_X2_B21
PBIOA	PBIOA016_HEPG2_24H_X1_B21
PBIOA	PBIOA016_HCC515_24H_X3_B21
PBIOA	PBIOA013_A549_24H_X3_B21
PBIOA	PBIOA020_PC3_24H_X2_B21
PBIOA	PBIOA021_PC3_24H_X3_B21
PBIOA	PBIOA014_HCC515_24H_X3_B21
PBIOA	PBIOA015_PC3_24H_X1_B21
PBIOA	PBIOA014_PC3_24H_X2_B21
PBIOA	PBIOA015_HCC515_24H_X1.A2_B20
PBIOA	PBIOA013_HEPG2_24H_X2_B21
PBIOA	PBIOA020_HCC515_24H_X3_B21
PBIOA	PBIOA022_PC3_24H_X2_B21
PBIOA	PBIOA014_HT29_24H_X2_B21
PBIOA	PBIOA014_A549_24H_X1_B21
PBIOA	PBIOA021_MCF7_24H_X2_B21
PBIOA	PBIOA015_HEPG2_24H_X2_B21
PBIOA	PBIOA019_HA1E_24H_X1_B20
PBIOA	PBIOA018_HCC515_24H_X3_B21
PBIOA	PBIOA007_XC.L10_24H_X1_B21
PBIOA	PBIOA012_XC.R10_24H_X2_B21
PBIOA	PBIOA015_PC3_24H_X2_B21
PBIOA	PBIOA015_A549_24H_X3_B21
PBIOA	PBIOA020_HCC515_24H_X2_B21
PBIOA	PBIOA015_HA1E_24H_X3_B21
PBIOA	PBIOA021_HT29_24H_X3_B21
PBIOA	PBIOA014_HEPG2_24H_X1_B21
PBIOA	PBIOA011_XC.R10_24H_X2_B21
PBIOA	PBIOA015_A375_24H_X1_B21
PBIOA	PBIOA013_HA1E_24H_X2_B21
PBIOA	PBIOA019_HEPG2_24H_X1_B21
PBIOA	PBIOA014_A375_24H_X1_B21
PBIOA	PBIOA022_HA1E_24H_X2_B21
PBIOA	PBIOA019_MCF7_24H_X2_B21
PBIOA	PBIOA015_HCC515_24H_X2.A2_B20
PBIOA	PBIOA021_HEPG2_24H_X3_B21
PBIOA	PBIOA017_HA1E_24H_X2_B21
PBIOA	PBIOA022_HEPG2_24H_X3_B21
PBIOA	PBIOA017_HCC515_24H_X3_B21
PBIOA	PBIOA014_MCF7_24H_X3.S_B21
PBIOA	PBIOA014_HA1E_24H_X3_B21
PBIOA	PBIOA018_A549_24H_X2_B20
PBIOA	PBIOA001_XC.TD5A_24H_X3_B20
PBIOA	PBIOA004_XC.R10_24H_X2_B21
PBIOA	PBIOA004_XC.L10_24H_X3_B21
PBIOA	PBIOA018_HCC515_24H_X2_B21
PBIOA	PBIOA013_HT29_24H_X1_B21
PBIOA	PBIOA014_HT29_24H_X1_B21
PBIOA	PBIOA013_A375_24H_X1.A2_B20
PBIOA	PBIOA014_A549_24H_X2_B20
PBIOA	PBIOA005_XC.R10_24H_X1_B21
PBIOA	PBIOA018_PC3_24H_X1_B21
PBIOA	PBIOA015_HT29_24H_X2_B21
PBIOA	PBIOA010_XC.R10_24H_X2_B21
PBIOA	PBIOA008_XC.L10_24H_X2_B21
PBIOA	PBIOA004_XC.R10_24H_X1_B21
PBIOA	PBIOA022_A549_24H_X2_B21
PBIOA	PBIOA020_HA1E_24H_X2_B21
PBIOA	PBIOA021_HEPG2_24H_X1_B21
PBIOA	PBIOA021_A375_24H_X2_B21
PBIOA	PBIOA020_HT29_24H_X3_B21
PBIOA	PBIOA022_PC3_24H_X1_B21
PBIOA	PBIOA017_PC3_24H_X2_B21
PBIOA	PBIOA006_XC.R10_24H_X3_B21
PBIOA	PBIOA018_A375_24H_X3_B21
PBIOA	PBIOA005_XC.L10_24H_X1_B21
PBIOA	PBIOA019_MCF7_24H_X1_B21
PBIOA	PBIOA015_A375_24H_X3_B21
PBIOA	PBIOA002_XC.TD5A_24H_X1_B20
PBIOA	PBIOA014_A375_24H_X2_B21
PBIOA	PBIOA021_HEPG2_24H_X2_B21
PBIOA	PBIOA021_HT29_24H_X2_B21
PBIOA	PBIOA002_XC.TD5A_24H_X4_B20
PBIOA	PBIOA021_A375_24H_X3_B21
PBIOA	PBIOA019_A375_24H_X1_B21
PBIOA	PBIOA014_A375_24H_X3_B21
PBIOA	PBIOA016_MCF7_24H_X3_B20
PBIOA	PBIOA022_HCC515_24H_X2_B21
PBIOA	PBIOA015_A375_24H_X1.A3_B20
PBIOA	PBIOA013_PC3_24H_X2_B21
PBIOA	PBIOA019_HA1E_24H_X1_B21
PBIOA	PBIOA014_HEPG2_24H_X2_B21
PBIOA	PBIOA009_XC.L10_24H_X2_B21
PBIOA	PBIOA008_XC.R10_24H_X2_B21
PBIOA	PBIOA003_XC.R10_24H_X3_B21
PBIOA	PBIOA017_HT29_24H_X3_B21
PBIOA	PBIOA006_XC.L10_24H_X1_B21
PBIOA	PBIOA021_A549_24H_X2_B21
PBIOA	PBIOA019_HT29_24H_X2_B20
PBIOA	PBIOA015_HA1E_24H_X2_B21
PBIOA	PBIOA016_MCF7_24H_X1_B21
PBIOA	PBIOA020_HEPG2_24H_X1_B21
PBIOA	PBIOA020_HA1E_24H_X1_B21
PBIOA	PBIOA017_PC3_24H_X1_B21
PBIOA	PBIOA003_XC.L10_24H_X2_B21
PBIOA	PBIOA019_A375_24H_X3_B21
PBIOA	PBIOA013_PC3_24H_X1_B21
PBIOA	PBIOA001_XC.TD5A_24H_X4_B20
PBIOA	PBIOA016_A375_24H_X2_B21
PBIOA	PBIOA016_HEPG2_24H_X3.A2_B20
PBIOA	PBIOA022_HEPG2_24H_X1_B21
PBIOA	PBIOA018_MCF7_24H_X3_B21
PBIOA	PBIOA013_HEPG2_24H_X1_B21
PBIOA	PBIOA013_A375_24H_X1_B21
PBIOA	PBIOA004_XC.L10_24H_X2_B21
PBIOA	PBIOA017_MCF7_24H_X3_B21
PBIOA	PBIOA008_XC.R10_24H_X3_B21
PBIOA	PBIOA013_HT29_24H_X2.A2_B20
PBIOA	PBIOA007_XC.L10_24H_X2_B21
PBIOA	PBIOA003_XC.L10_24H_X1_B21
PCL	PCL001_PC3_24H_X2_B20
PCL	2016-01-3_probe_batch_validation
PCL	2016-01-3_probe_batch_validation
PCL	2016-01-3_probe_batch_validation
PCL	2016-01-3_probe_batch_validation
PCL	PCL001_A375_24H_X3_B20
PCL	PCL001_A375_24H_X2_B20
PCL	PCL001_HT29_24H_X1_B20
PCL	PCL001_HT29_24H_X3_B20
PCL	PCL001_A549_24H_X1_B20
PCL	PCL001_HA1E_24H_X1_B20
PCL	PCL001_HCC515_24H_X1_B20
PCL	PCL001_A549_24H_X2_B20
PCL	PCL001_HEPG2_24H_X2_B20
PCL	PCL001_PC3_24H_X4.A2_B20
PCL	PCL001_HCC515_24H_X2_B20
PCL	PCL001_HCC515_24H_X3_B20
PCL	PCL001_PC3_24H_X1_B20
PCL	PCL001_A375_24H_X1_B20
PCL	PCL001_HEPG2_24H_X1_B20
PCL	PCL001_MCF7_24H_X2_B20
PCL	PCL001_HEPG2_24H_X3_B20
PCL	PCL001_A549_24H_X3_B20
PCL	PCL001_MCF7_24H_X1_B20
PCL	saved
PCL	saved
PCL	saved
PCL	PCL001_HA1E_24H_X3_B20
PCL	PCL001_MCF7_24H_X3_B20
PCL	PCL001_HT29_24H_X2_B20
PCL	PCL001_HA1E_24H_X2_B20
PDE	PDE001_HELA_7H_X2_B15
PDE	PDE001_A549_7H_X2_B15
PDE	PDE001_COLO741_7H_X1_B15
PDE	PDE001_H2122_7H_X1_B15
PKS	PKS001_HEK293T_36H_X1_B7_DUO52HI53LO
POL	POL001_MCF7_24H_X3.L2_B23
POL	POL001_HT29_24H_X3.L2_B23
POL	POL001_HT29_24H_X2.L2_B23
POL	POL001_JURKAT_24H_X1.L2_B23
POL	POL001_PC3_24H_X2_B23
POL	POL001_HEPG2_24H_X1.L2_B23
POL	POL001_HEPG2_24H_X3.L2_B23
POL	POL001_HT29_24H_X1.L2_B23
POL	POL001_MCF7_24H_X1.L2_B23
POL	POL001_PC3_24H_X3.L2_B23
POL	POL001_HEPG2_24H_X2.L2_B23
POL	POL001_HT29_24H_X3_B23
POL	POL001_JURKAT_24H_X2.L2_B23
POL	POL001_MCF7_24H_X2.L2_B23
POL	POL001_PC3_24H_X2.L2_B23
POL	POL001_PC3_24H_X1.L2_B23
POL	POL001_JURKAT_24H_X3.L2_B23
POOL	POOL.CP001_XC_6H_X2_B7
POOL	POOL.CP001_XC_24H_X1_B7
POOL	POOL.CP001_XC_24H_X2_B7
POOL	POOL.CP001_XC_6H_X1_B7
PRISM	PRISM.BASE003_XC_24H_X1.R2_B20
PRISM	PRISM.BASE001_XC_72H_X2_B20
PRISM	PRISM.BASE001_XC_120H_X3_B20
PRISM	PRISM.BASE002_XC_24H_X1_B20
PRISM	PRISM.BASE001_XC_120H_X1_B20
PRISM	PRISM.BASE001_XC_120H_X2_B20
PRISM	PRISM.BASE003_XC_24H_X1.R1_B20
PRISM	PRISM.BASE001_XC_24H_X3_B20
PRISM	PRISM.BASE003_XC_24H_X1_B20
PRISM	PRISM.BASE001_XC_24H_X1_B20
PRISM	PRISM.BASE003_XC_24H_X1.R3_B20
PRISM	PRISM.LIT2_XC_120H_X1_B20
PRISM	PRISM.BASE001_XC_72H_X3_B20
PRISM	PRISM.BASE001_XC_24H_X2_B20
PRISM	PRISM.BASE001_XC_72H_X1_B20
RAO	RAO001_NEU_XH_X1_B10_DUO52HI53LO
REP	REP.A015_MCF7_24H_X1_B23
REP	REP.A002_HELA_3H_X3_B22
REP	REP.A027_HT29_24H_X2_B25
REP	REP.B012_HA1E_24H_X1_B24
REP	REP.A008_YAPC_24H_X2.L2_B25
REP	REP.B011_HA1E_24H_X2_B23
REP	REP.A007_A375_24H_X3_B22
REP	REP.B006_HELA_24H_X1_B22
REP	REP.B026_HA1E_24H_X1_B23
REP	REP.A002_HELA_24H_X3_B22
REP	REP.A021_YAPC_24H_X1_B23
REP	REP.B005_A375_24H_X1_B22
REP	REP.A026_HT29_24H_X3_B25
REP	REP.B020_HEK293_24H_X1_B25
REP	REP.B021_MCF7_24H_X2_B23
REP	REP.B015_YAPC_24H_X2_B23
REP	REP.A027_HT29_24H_X1_B25
REP	REP.B016_HA1E_24H_X1_B23
REP	REP.B003_A375_24H_X2_B22
REP	REP.B020_HEK293_24H_X2_B25
REP	REP.A024_HT29_24H_X1_B23
REP	REP.A012_HT29_24H_X1_B22
REP	REP.A007_PC3_24H_X2_B22
REP	REP.B008_A375_24H_X1_B22
REP	REP.A003_HA1E_24H_X3_B22
REP	REP.A002_XC.L10_24H_X2_B22
REP	REP.B006_HELA_24H_X2_B22
REP	REP.A013_HA1E_24H_X2_B24
REP	REP.B027_A375_24H_X2_B23
REP	REP.A012_MDAMB231_24H_X4_B25
REP	REP.A011_THP1_24H_X3_B25
REP	REP.B028_HELA_24H_X2_B23
REP	REP.A026_MCF7_24H_X3_B25
REP	REP.A003_HELA_24H_X1_B22
REP	REP.B025_MCF7_24H_X2_B25
REP	REP.B006_A375_24H_X2_B22
REP	REP.A009_A375_24H_X3_B24
REP	REP.B021_HA1E_24H_X1_B23
REP	REP.A020_MDAMB231_24H_X2_B25
REP	REP.B019_HT29_24H_X1_B23
REP	REP.B026_PC3_24H_X1_B23
REP	REP.A025_A375_24H_X3_B23
REP	REP.B014_MCF7_24H_X2_B23
REP	REP.A028_HT29_24H_X3_B25
REP	REP.A008_HT29_24H_X3_B24
REP	REP.B003_HELA_24H_X1.A2_B24
REP	REP.B022_HELA_24H_X1_B23
REP	REP.B019_A375_24H_X1_B23
REP	REP.B009_HT29_24H_X2_B22
REP	REP.B013_MCF7_24H_X1_B24
REP	REP.B021_THP1_24H_X1_B25
REP	REP.A022_HT29_24H_X3_B23
REP	REP.A007_HT29_24H_X1_B24
REP	REP.A017_HELA_24H_X1_B23
REP	REP.A021_HELA_24H_X3_B23
REP	REP.B010_A375_24H_X1_B23
REP	REP.B024_HUVEC.A_24H_X2_B25
REP	REP.A012_PC3_24H_X3_B24
REP	REP.B022_PC3_24H_X2_B23
REP	REP.A018_MCF7_24H_X1_B24
REP	REP.A003_PC3_24H_X3_B22
REP	REP.A023_PC3_24H_X3.A2_B25
REP	REP.B018_HT29_24H_X2_B23
REP	REP.B023_MCF10A_24H_X2_B25
REP	REP.B023_MCF7_24H_X2_B25
REP	REP.B016_MCF7_24H_X1_B23
REP	REP.A019_HA1E_24H_X1_B23
REP	REP.B023_MDAMB231_24H_X2_B25
REP	REP.B007_A375_24H_X1_B22
REP	REP.B007_MCF7_24H_X1_B22
REP	REP.A022_A375_24H_X3_B23
REP	REP.A026_MCF7_24H_X2_B25
REP	REP.A013_HEK293_24H_X4_B25
REP	REP.B008_HA1E_24H_X1_B22
REP	REP.B001_HELA_24H_X1_B22
REP	REP.A017_A375_24H_X2_B23
REP	REP.A027_HT29_24H_X3_B25
REP	REP.A024_YAPC_24H_X2_B23
REP	REP.A008_HT29_24H_X2_B24
REP	REP.A021_MCF10A_24H_X1_B25
REP	REP.B017_A375_24H_X1_B23
REP	REP.A001_PC3_24H_X2_B22
REP	REP.A007_PC3_24H_X1_B22
REP	REP.A020_MDAMB231_24H_X1_B25
REP	REP.A013_HEK293_24H_X3_B25
REP	REP.B002_HT29_24H_X2_B26
REP	REP.A017_HT29_24H_X1_B23
REP	REP.B021_HUVEC.A_24H_X2_B25
REP	REP.B008_PC3_24H_X1_B22
REP	REP.A004_HELA_24H_X2_B22
REP	REP.A010_A375_24H_X2_B24
REP	REP.A015_YAPC_24H_X2_B23
REP	REP.B013_HT29_24H_X2_B24
REP	REP.A011_HA1E_24H_X2_B24
REP	REP.B001_HELA_3H_X2_B22
REP	REP.B004_YAPC_24H_X2_B26
REP	REP.A002_PC3_24H_X1_B22
REP	REP.A026_HT29_24H_X2_B25
REP	REP.B014_PC3_24H_X1_B23
REP	REP.B002_PC3_24H_X2_B22
REP	REP.A022_HT29_24H_X2_B23
REP	REP.B023_YAPC_24H_X2_B23
REP	REP.B005_HA1E_24H_X2_B22
REP	REP.A019_MDAMB231_24H_X3_B25
REP	REP.B009_HA1E_24H_X1_B22
REP	REP.B006_HT29_24H_X1_B22
REP	REP.A002_XC.L10_24H_X1_B22
REP	REP.A011_A375_24H_X1_B24
REP	REP.A022_HA1E_24H_X2_B23
REP	REP.B021_THP1_24H_X2_B25
REP	REP.A022_HA1E_24H_X2.A2_B23
REP	REP.A024_PC3_24H_X1_B23
REP	REP.A024_HT29_24H_X2_B23
REP	REP.B020_A549_24H_X1_B25
REP	REP.B021_A375_24H_X1_B23
REP	REP.A015_HT29_24H_X2_B23
REP	REP.A018_HA1E_24H_X3_B23
REP	REP.A007_A375_24H_X2_B22
REP	REP.A005_HELA_3H_X3_B22
REP	REP.A021_A549_24H_X2_B25
REP	REP.B004_HELA_3H_X1_B22
REP	REP.A010_HT29_24H_X2_B24
REP	REP.A010_HELA_24H_X3_B24
REP	REP.A022_YAPC_24H_X3_B23
REP	REP.A018_HELA_24H_X3_B24
REP	REP.A008_MCF7_24H_X3_B24
REP	REP.A015_HA1E_24H_X1_B23
REP	REP.B021_JURKAT_24H_X1_B25
REP	REP.A020_HT29_24H_X2_B23
REP	REP.A010_HELA_24H_X2_B24
REP	REP.A009_PC3_24H_X3_B24
REP	REP.B001_YAPC_24H_X2_B26
REP	REP.B025_HT29_24H_X1_B25
REP	REP.B020_A375_24H_X1_B23
REP	REP.A006_MCF7_24H_X1_B22
REP	REP.B023_PC3_24H_X1_B25
REP	REP.A014_YAPC_24H_X3_B23
REP	REP.B013_HA1E_24H_X2_B24
REP	REP.A021_JURKAT_24H_X3_B25
REP	REP.B003_A549_24H_X2_B26
REP	REP.A012_A549_24H_X1_B25
REP	REP.A021_HT29_24H_X2_B23
REP	REP.A022_HELA_24H_X2_B23
REP	REP.B002_PC3_24H_X1_B22
REP	REP.A014_A375_24H_X1_B23
REP	REP.A001_HELA_24H_X3_B22
REP	REP.A022_HEK293_24H_X2_B25
REP	REP.B027_MCF7_24H_X2_B23
REP	REP.B006_YAPC_24H_X2_B24
REP	REP.B011_HT29_24H_X1_B23
REP	REP.B016_HT29_24H_X1_B23
REP	REP.B014_YAPC_24H_X1_B23
REP	REP.A015_A375_24H_X3_B23
REP	REP.B022_MDAMB231_24H_X1_B25
REP	REP.A013_YAPC_24H_X3_B22
REP	REP.A008_HELA_24H_X1_B24
REP	REP.A021_THP1_24H_X3_B25
REP	REP.B026_HA1E_24H_X2_B23
REP	REP.A027_PC3_24H_X2_B25
REP	REP.B007_A375_24H_X2_B22
REP	REP.B021_A549_24H_X2_B25
REP	REP.A001_A375_24H_X1_B22
REP	REP.A023_HT29_24H_X2_B23
REP	REP.B005_YAPC_24H_X1_B25
REP	REP.B013_HA1E_24H_X1_B24
REP	REP.B027_HT29_24H_X1_B23
REP	REP.B010_HELA_24H_X2_B23
REP	REP.B002_PC3_24H_X3_B22
REP	REP.B012_YAPC_24H_X1_B24
REP	REP.A020_HA1E_24H_X2_B23
REP	REP.A021_HA1E_24H_X3_B23
REP	REP.A009_HT29_24H_X1_B24
REP	REP.A005_HELA_24H_X2_B22
REP	REP.A021_MDAMB231_24H_X3_B25
REP	REP.A013_PC3_24H_X1_B22
REP	REP.A003_HA1E_24H_X2_B22
REP	REP.A020_HUVEC.A_24H_X3_B25
REP	REP.A005_HELA_24H_X3_B22
REP	REP.B026_MCF7_24H_X2_B23
REP	REP.A022_MCF10A_24H_X2_B25
REP	REP.B015_PC3_24H_X2_B23
REP	REP.B007_HA1E_24H_X2_B22
REP	REP.A017_HT29_24H_X2_B23
REP	REP.B020_PC3_24H_X2_B23
REP	REP.B020_THP1_24H_X2_B25
REP	REP.A006_YAPC_24H_X1_B24
REP	REP.A012_MDAMB231_24H_X3_B25
REP	REP.A025_PC3_24H_X1_B23
REP	REP.A017_PC3_24H_X3_B23
REP	REP.A006_HELA_24H_X2_B24
REP	REP.B024_A375_24H_X2_B23
REP	REP.B013_MCF7_24H_X2_B24
REP	REP.A027_PC3_24H_X1_B25
REP	REP.A013_MCF7_24H_X2_B22
REP	REP.B005_PC3_24H_X1_B22
REP	REP.B028_YAPC_24H_X1_B23
REP	REP.A010_PC3_24H_X3_B24
REP	REP.B005_HA1E_24H_X3_B22
REP	REP.A002_HELA_24H_X2_B22
REP	REP.B015_A375_24H_X1_B23
REP	REP.A019_HEK293_24H_X1_B25
REP	REP.A016_PC3_24H_X2_B23
REP	REP.B012_MCF7_24H_X2_B24
REP	REP.A027_YAPC_24H_X3_B25
REP	REP.A015_PC3_24H_X3_B23
REP	REP.B002_HELA_3H_X1_B22
REP	REP.A001_HELA_3H_X1_B22
REP	REP.A019_PC3_24H_X1_B23
REP	REP.B001_PC3_24H_X2_B22
REP	REP.A020_JURKAT_24H_X2_B25
REP	REP.B023_YAPC_24H_X1_B25
REP	REP.A003_HELA_3H_X2_B22
REP	REP.B013_YAPC_24H_X2_B24
REP	REP.B023_PC3_24H_X2_B25
REP	REP.B017_PC3_24H_X1_B23
REP	REP.A020_JURKAT_24H_X3_B25
REP	REP.A019_MCF7_24H_X3_B23
REP	REP.A022_YAPC_24H_X1_B23
REP	REP.B022_HUVEC.A_24H_X2_B25
REP	REP.B028_MCF7_24H_X1_B23
REP	REP.A021_PC3_24H_X3_B23
